Date / Time	TURBIDITY;FTU	PRESSURE;DBAR	TEMPERATURE;C	DISSOLVED OXYGEN;SAT%	ALTITUDE;M	CONDUCTIVITY;MS/CM	FLUOROMETER (C);UG/L	PH;PH	Calc. SALINITY; PSU	Calc. DEPTH;M	LATITUDE;DEG	LONGITUDE;DEG
07/10/2022 16:51:10.000	1304.438	0000.018	0024.951	0092.900	0069.474	0014.582	0001.888	0008.403	0016.497	0000.018	30.160651	-89.045508
07/10/2022 16:51:10.000	1384.688	0000.019	0024.950	0092.895	0007.391	0002.550	0002.050	0008.404	0002.551	0000.019	30.160660	-89.045507
07/10/2022 16:51:10.000	367.250	0000.019	0024.951	0092.895	0007.410	0038.782	0002.725	0008.403	0048.303	0000.019	30.160664	-89.045507
07/10/2022 16:51:10.000	2017.063	0000.019	0024.950	0092.890	0007.389	0001.120	0001.888	0008.403	0001.072	0000.019	30.160669	-89.045507
07/10/2022 16:51:10.000	337.625	0000.019	0024.953	0092.410	0007.448	0033.792	0001.588	0008.404	0041.409	0000.019	30.160673	-89.045506
07/10/2022 16:51:11.000	734.812	0000.039	0024.947	0092.395	0007.479	0041.140	0001.425	0008.399	0051.623	0000.039	30.160680	-89.045506
07/10/2022 16:51:11.000	1054.188	0000.076	0024.942	0092.400	0007.344	0039.964	0001.212	0008.404	0049.962	0000.076	30.160684	-89.045505
07/10/2022 16:51:11.000	321.937	0000.220	0024.939	0092.400	0007.271	0041.772	0001.313	0008.404	0052.519	0000.219	30.160688	-89.045505
07/10/2022 16:51:12.000	149.250	0000.336	0024.935	0092.400	0007.160	0041.960	0001.313	0008.391	0052.786	0000.335	30.160692	-89.045505
07/10/2022 16:51:12.000	16.375	0000.366	0024.919	0092.500	0007.125	0041.960	0001.313	0008.395	0052.786	0000.365	30.160699	-89.045504
07/10/2022 16:51:12.000	5.625	0000.413	0024.909	0092.505	0007.156	0041.962	0001.288	0008.397	0052.789	0000.412	30.160702	-89.045503
07/10/2022 16:51:12.000	4.625	0000.485	0024.902	0092.500	0007.238	0041.972	0001.288	0008.402	0052.803	0000.483	30.160705	-89.045503
07/10/2022 16:51:13.000	4.188	0000.598	0024.895	0092.505	0007.297	0041.992	0001.238	0008.398	0052.832	0000.596	30.160708	-89.045503
07/10/2022 16:51:13.000	4.188	0000.679	0024.872	0092.505	0007.443	0042.066	0001.288	0008.398	0052.937	0000.677	30.160714	-89.045502
07/10/2022 16:51:13.000	4.063	0000.752	0024.852	0092.900	0007.517	0042.022	0001.337	0008.396	0052.875	0000.750	30.160717	-89.045502
07/10/2022 16:51:13.000	4.000	0000.825	0024.838	0092.900	0007.436	0042.276	0001.263	0008.397	0053.236	0000.822	30.160720	-89.045502
07/10/2022 16:51:14.000	4.063	0000.926	0024.810	0092.895	0007.459	0042.464	0001.225	0008.394	0053.504	0000.923	30.160723	-89.045502
07/10/2022 16:51:14.000	3.875	0000.995	0024.784	0092.900	0007.572	0042.784	0001.225	0008.390	0053.961	0000.992	30.160728	-89.045502
07/10/2022 16:51:14.000	3.750	0001.071	0024.764	0092.555	0007.582	0043.150	0001.125	0008.388	0054.484	0001.068	30.160731	-89.045503
