Date / Time	TURBIDITY;FTU	PRESSURE;DBAR	TEMPERATURE;C	DISSOLVED OXYGEN;SAT%	ALTITUDE;M	CONDUCTIVITY;MS/CM	FLUOROMETER (C);UG/L	PH;PH	Calc. SALINITY; PSU	Calc. DEPTH;M	LATITUDE;DEG	LONGITUDE;DEG
30/09/2021 17:15:46.000	5.313	-000.023	0026.612	0093.055	0014.708	0000.102	0008.775	0008.551	0000.087	-000.024	30.186320	-91.985366
30/09/2021 17:15:46.000	5.250	-000.023	0026.612	0093.055	0014.710	0000.100	0008.850	0008.536	0000.085	-000.024	30.186320	-91.985366
30/09/2021 17:15:46.000	5.250	-000.023	0026.614	0093.050	0014.762	0000.102	0008.788	0008.531	0000.087	-000.024	30.186320	-91.985366
30/09/2021 17:15:47.000	5.250	-000.023	0026.613	0093.050	0014.687	0000.102	0009.275	0008.524	0000.087	-000.024	30.186320	-91.985366
30/09/2021 17:15:47.000	5.250	-000.024	0026.613	0093.050	0014.738	0000.102	0009.375	0008.530	0000.087	-000.025	30.186320	-91.985366
30/09/2021 17:15:47.000	5.250	0000.024	0026.615	0093.115	0014.681	0000.102	0009.238	0008.512	0000.087	0000.025	30.186320	-91.985366
30/09/2021 17:15:47.000	5.125	0000.066	0026.610	0093.105	0014.617	0000.102	0009.213	0008.399	0000.087	0000.068	30.186320	-91.985366
30/09/2021 17:15:48.000	5.125	0000.133	0026.604	0093.105	0014.522	0000.102	0009.200	0008.339	0000.087	0000.136	30.186322	-91.985366
30/09/2021 17:15:48.000	5.188	0000.194	0026.599	0093.105	0014.511	0000.102	0009.325	0008.301	0000.087	0000.199	30.186322	-91.985366
30/09/2021 17:15:48.000	5.313	0000.278	0026.577	0093.105	0014.438	0000.104	0009.088	0008.305	0000.089	0000.285	30.186322	-91.985366
30/09/2021 17:15:48.000	5.250	0000.368	0026.555	0093.170	0014.314	0000.102	0009.913	0008.306	0000.087	0000.377	30.186322	-91.985366
30/09/2021 17:15:49.000	5.250	0000.434	0026.534	0093.180	0014.310	0000.102	0010.075	0008.293	0000.087	0000.444	30.186323	-91.985365
30/09/2021 17:15:49.000	5.250	0000.531	0026.518	0093.185	0014.175	0000.102	0011.137	0008.287	0000.087	0000.543	30.186323	-91.985365
30/09/2021 17:15:49.000	5.313	0000.610	0026.504	0093.180	0014.096	0000.102	0012.588	0008.274	0000.087	0000.624	30.186323	-91.985365
30/09/2021 17:15:49.000	5.438	0000.695	0026.485	0092.935	0014.023	0000.102	0013.900	0008.199	0000.087	0000.711	30.186323	-91.985365
30/09/2021 17:15:50.000	5.375	0000.792	0026.475	0092.910	0013.863	0000.102	0014.725	0008.145	0000.087	0000.811	30.186323	-91.985365
30/09/2021 17:15:50.000	5.438	0000.864	0026.461	0092.920	0013.794	0000.102	0015.025	0008.185	0000.087	0000.884	30.186324	-91.985365
30/09/2021 17:15:50.000	5.313	0000.959	0026.412	0092.925	0013.703	0000.102	0014.913	0008.163	0000.087	0000.981	30.186324	-91.985365
30/09/2021 17:15:50.000	5.938	0001.045	0026.365	0092.925	0013.606	0000.100	0014.713	0008.149	0000.085	0001.069	30.186325	-91.985365
30/09/2021 17:15:51.000	6.250	0001.144	0026.315	0092.180	0013.548	0000.100	0014.338	0008.098	0000.085	0001.171	30.186325	-91.985365
30/09/2021 17:15:51.000	6.250	0001.242	0026.249	0092.175	0013.392	0000.100	0013.913	0008.080	0000.085	0001.271	30.186325	-91.985365
30/09/2021 17:15:51.000	6.063	0001.320	0026.181	0092.175	0013.334	0000.100	0013.925	0008.050	0000.085	0001.351	30.186325	-91.985365
30/09/2021 17:15:51.000	5.813	0001.413	0026.122	0092.175	0013.193	0000.102	0013.963	0007.999	0000.087	0001.446	30.186325	-91.985365
30/09/2021 17:15:52.000	5.875	0001.501	0026.071	0092.165	0013.181	0000.100	0013.675	0007.994	0000.085	0001.536	30.186326	-91.985364
30/09/2021 17:15:52.000	5.875	0001.597	0026.032	0091.110	0013.089	0000.102	0013.350	0007.948	0000.087	0001.634	30.186326	-91.985364
30/09/2021 17:15:52.000	5.813	0001.675	0025.995	0091.110	0012.943	0000.100	0013.487	0007.945	0000.085	0001.714	30.186326	-91.985364
30/09/2021 17:15:52.000	5.750	0001.765	0025.958	0091.110	0012.874	0000.102	0013.463	0007.931	0000.087	0001.806	30.186326	-91.985364
30/09/2021 17:15:53.000	5.688	0001.844	0025.923	0091.115	0012.748	0000.100	0013.188	0007.892	0000.085	0001.887	30.186328	-91.985364
30/09/2021 17:15:53.000	5.563	0001.927	0025.899	0089.715	0012.677	0000.100	0013.088	0007.855	0000.085	0001.972	30.186328	-91.985364
30/09/2021 17:15:53.000	5.438	0002.024	0025.872	0089.715	0012.565	0000.100	0013.238	0007.818	0000.085	0002.071	30.186328	-91.985364
30/09/2021 17:15:53.000	5.313	0002.101	0025.853	0089.705	0012.522	0000.100	0012.538	0007.812	0000.085	0002.150	30.186328	-91.985364
30/09/2021 17:15:54.000	5.438	0002.204	0025.841	0089.715	0012.494	0000.100	0012.425	0007.802	0000.085	0002.256	30.186329	-91.985363
30/09/2021 17:15:54.000	5.313	0002.274	0025.823	0089.705	0012.326	0000.100	0012.525	0007.755	0000.085	0002.327	30.186329	-91.985363
30/09/2021 17:15:54.000	5.250	0002.366	0025.812	0088.050	0012.236	0000.100	0012.287	0007.759	0000.085	0002.421	30.186329	-91.985363
30/09/2021 17:15:54.000	5.188	0002.452	0025.797	0088.045	0012.149	0000.100	0012.088	0007.748	0000.085	0002.509	30.186329	-91.985363
