Date / Time	TURBIDITY;FTU	PRESSURE;DBAR	TEMPERATURE;C	DISSOLVED OXYGEN;SAT%	ALTITUDE;M	CONDUCTIVITY;MS/CM	FLUOROMETER (C);UG/L	PH;PH	Calc. SALINITY; PSU	Calc. DEPTH;M	LATITUDE;DEG	LONGITUDE;DEG
30/09/2021 18:56:28.000	8.063	-000.027	0026.496	0103.390	0015.042	0000.100	0012.487	0008.346	0000.085	-000.028	30.186795	-91.985360
30/09/2021 18:56:28.000	6.500	-000.028	0026.499	0103.385	0015.068	0000.100	0012.588	0008.343	0000.085	-000.029	30.186797	-91.985361
30/09/2021 18:56:29.000	6.063	-000.032	0026.500	0103.380	0014.963	0000.102	0012.313	0008.325	0000.087	-000.033	30.186800	-91.985362
30/09/2021 18:56:29.000	6.063	-000.031	0026.503	0103.390	0014.979	0000.102	0013.075	0008.316	0000.087	-000.032	30.186802	-91.985363
30/09/2021 18:56:29.000	6.125	-000.030	0026.503	0103.370	0014.937	0000.100	0012.463	0008.293	0000.085	-000.031	30.186807	-91.985364
30/09/2021 18:56:29.000	7.188	0000.041	0026.505	0103.365	0014.928	0000.100	0012.475	0008.245	0000.085	0000.042	30.186809	-91.985364
30/09/2021 18:56:30.000	6.375	0000.090	0026.504	0103.370	0014.816	0000.100	0012.450	0008.268	0000.085	0000.092	30.186810	-91.985364
30/09/2021 18:56:30.000	6.375	0000.185	0026.503	0103.360	0014.809	0000.100	0011.675	0008.166	0000.085	0000.189	30.186812	-91.985365
30/09/2021 18:56:30.000	5.938	0000.275	0026.501	0103.370	0014.728	0000.100	0011.263	0008.116	0000.085	0000.281	30.186814	-91.985365
30/09/2021 18:56:30.000	5.875	0000.349	0026.506	0103.375	0014.637	0000.100	0010.950	0008.139	0000.085	0000.357	30.186816	-91.985366
30/09/2021 18:56:31.000	5.813	0000.406	0026.508	0103.380	0014.554	0000.100	0011.125	0008.096	0000.085	0000.416	30.186820	-91.985367
30/09/2021 18:56:31.000	6.063	0000.482	0026.514	0103.380	0014.711	0000.100	0011.563	0008.059	0000.085	0000.493	30.186822	-91.985368
30/09/2021 18:56:31.000	6.125	0000.568	0026.518	0103.380	0014.777	0000.100	0011.738	0008.084	0000.085	0000.581	30.186824	-91.985368
30/09/2021 18:56:31.000	6.125	0000.639	0026.515	0103.125	0014.681	0000.100	0012.012	0008.062	0000.085	0000.654	30.186828	-91.985369
30/09/2021 18:56:32.000	6.313	0000.705	0026.515	0103.195	0014.814	0000.100	0012.012	0008.042	0000.085	0000.722	30.186830	-91.985370
30/09/2021 18:56:32.000	6.438	0000.807	0026.507	0103.205	0014.616	0000.100	0012.075	0008.023	0000.085	0000.826	30.186831	-91.985370
30/09/2021 18:56:32.000	6.375	0000.873	0026.491	0103.200	0014.507	0000.100	0011.950	0007.951	0000.085	0000.893	30.186833	-91.985371
30/09/2021 18:56:32.000	6.125	0000.933	0026.472	0103.205	0014.651	0000.102	0012.100	0007.884	0000.087	0000.955	30.186835	-91.985371
30/09/2021 18:56:33.000	6.063	0001.000	0026.456	0102.085	0014.511	0000.100	0011.700	0007.874	0000.085	0001.023	30.186838	-91.985372
30/09/2021 18:56:33.000	6.000	0001.085	0026.437	0102.090	0014.482	0000.100	0011.700	0007.797	0000.085	0001.110	30.186840	-91.985372
30/09/2021 18:56:33.000	5.938	0001.147	0026.425	0102.095	0014.439	0000.100	0011.925	0007.757	0000.085	0001.174	30.186843	-91.985373
30/09/2021 18:56:33.000	5.813	0001.241	0026.407	0102.090	0014.275	0000.100	0012.425	0007.728	0000.085	0001.270	30.186845	-91.985374
30/09/2021 18:56:34.000	5.750	0001.324	0026.377	0102.095	0014.259	0000.100	0012.563	0007.643	0000.085	0001.355	30.186845	-91.985373
30/09/2021 18:56:34.000	5.750	0001.402	0026.323	0099.225	0014.007	0000.100	0012.563	0007.609	0000.085	0001.435	30.186847	-91.985374
30/09/2021 18:56:34.000	5.688	0001.489	0026.236	0099.225	0013.874	0000.100	0012.538	0007.569	0000.085	0001.524	30.186850	-91.985375
30/09/2021 18:56:34.000	5.688	0001.570	0026.138	0099.225	0013.974	0000.100	0012.500	0007.449	0000.085	0001.607	30.186852	-91.985375
30/09/2021 18:56:35.000	5.688	0001.657	0026.053	0099.225	0013.753	0000.100	0012.425	0007.435	0000.085	0001.696	30.186853	-91.985375
30/09/2021 18:56:35.000	5.688	0001.752	0025.982	0093.075	0013.455	0000.100	0012.875	0007.421	0000.085	0001.793	30.186855	-91.985375
30/09/2021 18:56:35.000	5.813	0001.837	0025.931	0092.835	0013.456	0000.100	0012.150	0007.437	0000.085	0001.880	30.186856	-91.985376
30/09/2021 18:56:35.000	5.625	0001.937	0025.885	0092.830	0013.241	0000.100	0011.513	0007.377	0000.085	0001.982	30.186859	-91.985377
30/09/2021 18:56:36.000	5.563	0002.023	0025.847	0092.835	0013.129	0000.100	0011.387	0007.350	0000.085	0002.070	30.186860	-91.985377
30/09/2021 18:56:36.000	5.375	0002.124	0025.818	0092.835	0013.040	0000.100	0011.437	0007.313	0000.085	0002.174	30.186861	-91.985377
30/09/2021 18:56:36.000	5.250	0002.192	0025.795	0087.410	0012.997	0000.100	0010.412	0007.310	0000.085	0002.243	30.186864	-91.985378
30/09/2021 18:56:36.000	5.250	0002.272	0025.781	0087.400	0012.854	0000.100	0009.813	0007.310	0000.085	0002.325	30.186865	-91.985379
