Date / Time	TURBIDITY;FTU	PRESSURE;DBAR	TEMPERATURE;C	DISSOLVED OXYGEN;SAT%	ALTITUDE;M	CONDUCTIVITY;MS/CM	FLUOROMETER (C);UG/L	PH;PH	Calc. SALINITY; PSU	Calc. DEPTH;M	LATITUDE;DEG	LONGITUDE;DEG
28/09/2022 19:31:37.000	-18.938	-000.000	0028.079	0059.755	0014.276	0000.142	0004.275	0007.836	0000.124	-000.000	30.186650	-91.985396
28/09/2022 19:31:37.000	145.562	0000.000	0028.081	0059.760	0014.219	0000.140	0003.175	0007.874	0000.122	0000.000	30.186647	-91.985393
28/09/2022 19:31:37.000	92.250	0000.005	0028.080	0059.755	0014.257	0000.140	0003.638	0007.930	0000.122	0000.005	30.186643	-91.985391
28/09/2022 19:31:37.000	36.813	0000.008	0028.080	0059.755	0014.244	0000.140	0003.350	0007.857	0000.122	0000.008	30.186640	-91.985388
28/09/2022 19:31:38.000	38.250	0000.014	0028.080	0060.325	0014.302	0000.140	0003.713	0007.822	0000.122	0000.014	30.186633	-91.985383
28/09/2022 19:31:38.000	31.250	0000.029	0028.077	0060.325	0014.246	0000.142	0003.913	0007.844	0000.124	0000.030	30.186630	-91.985381
28/09/2022 19:31:38.000	57.688	0000.102	0028.078	0060.325	0014.296	0000.142	0004.213	0007.829	0000.124	0000.104	30.186627	-91.985379
28/09/2022 19:31:38.000	121.563	0000.124	0028.081	0060.330	0014.285	0000.134	0004.363	0007.791	0000.116	0000.127	30.186623	-91.985376
28/09/2022 19:31:39.000	75.000	0000.239	0028.083	0060.330	0014.188	0000.140	0004.513	0007.822	0000.122	0000.245	30.186617	-91.985373
28/09/2022 19:31:39.000	11.500	0000.360	0028.096	0060.725	0014.045	0000.140	0004.513	0007.868	0000.122	0000.368	30.186614	-91.985371
28/09/2022 19:31:39.000	7.063	0000.365	0028.113	0060.720	0014.234	0000.140	0004.525	0007.874	0000.122	0000.374	30.186611	-91.985369
28/09/2022 19:31:39.000	6.750	0000.410	0028.123	0060.720	0014.394	0000.140	0004.600	0007.823	0000.122	0000.420	30.186608	-91.985368
28/09/2022 19:31:40.000	6.813	0000.451	0028.132	0060.725	0015.293	0000.140	0004.513	0007.802	0000.122	0000.462	30.186601	-91.985365
28/09/2022 19:31:40.000	6.750	0000.515	0028.137	0060.725	0016.467	0000.142	0004.438	0007.744	0000.124	0000.527	30.186598	-91.985364
28/09/2022 19:31:40.000	6.938	0000.574	0028.139	0061.380	0016.534	0000.142	0004.563	0007.873	0000.124	0000.587	30.186596	-91.985362
