Date / Time	TURBIDITY;FTU	PRESSURE;DBAR	TEMPERATURE;C	DISSOLVED OXYGEN;SAT%	ALTITUDE;M	CONDUCTIVITY;MS/CM	FLUOROMETER (C);UG/L	PH;PH	Calc. SALINITY; PSU	Calc. DEPTH;M	LATITUDE;DEG	LONGITUDE;DEG
07/10/2022 18:03:20.000	225.312	-000.004	0025.788	0097.820	0005.139	0027.396	0002.050	0008.399	0032.826	-000.004	30.197530	-89.182619
07/10/2022 18:03:20.000	36.000	0000.004	0025.797	0097.820	0005.155	0028.526	0002.000	0008.399	0034.322	0000.004	30.197529	-89.182623
07/10/2022 18:03:20.000	52.063	0000.004	0025.782	0097.820	0005.129	0026.636	0002.175	0008.422	0031.825	0000.004	30.197529	-89.182628
07/10/2022 18:03:20.000	423.250	0000.001	0025.745	0097.825	0005.095	0001.230	0002.188	0008.408	0001.183	0000.001	30.197528	-89.182638
07/10/2022 18:03:21.000	49.125	0000.003	0025.749	0097.820	0005.091	0002.684	0002.063	0008.417	0002.693	0000.003	30.197528	-89.182643
07/10/2022 18:03:21.000	274.062	0000.025	0025.770	0097.265	0005.138	0026.472	0002.225	0008.414	0031.609	0000.025	30.197528	-89.182648
07/10/2022 18:03:21.000	123.813	0000.112	0025.761	0097.275	0005.052	0026.216	0002.188	0008.402	0031.273	0000.112	30.197528	-89.182653
07/10/2022 18:03:21.000	111.000	0000.218	0025.747	0097.270	0004.996	0028.710	0002.075	0008.395	0034.566	0000.217	30.197527	-89.182662
07/10/2022 18:03:22.000	40.062	0000.333	0025.716	0097.275	0004.918	0030.008	0002.112	0008.380	0036.297	0000.332	30.197527	-89.182666
07/10/2022 18:03:22.000	8.688	0000.402	0025.634	0096.325	0004.849	0029.596	0002.063	0008.389	0035.747	0000.401	30.197527	-89.182670
07/10/2022 18:03:22.000	6.500	0000.451	0025.540	0097.500	0004.829	0029.888	0002.112	0008.397	0036.137	0000.450	30.197527	-89.182674
07/10/2022 18:03:22.000	6.188	0000.533	0025.454	0097.500	0004.800	0030.714	0002.150	0008.399	0037.243	0000.531	30.197527	-89.182683
