Date / Time	TURBIDITY;FTU	PRESSURE;DBAR	TEMPERATURE;C	DISSOLVED OXYGEN;SAT%	ALTITUDE;M	CONDUCTIVITY;MS/CM	FLUOROMETER (C);UG/L	PH;PH	Calc. SALINITY; PSU	Calc. DEPTH;M	LATITUDE;DEG	LONGITUDE;DEG
06/10/2022 13:24:39.000	1390.688	-000.003	0022.753	0088.110	0005.149	0015.988	0005.613	0008.242	0018.228	-000.003	30.387264	-88.822358
06/10/2022 13:24:40.000	1363.875	-000.003	0022.739	0088.110	0005.172	0012.328	0005.613	0008.243	0013.756	-000.003	30.387261	-88.822354
06/10/2022 13:24:40.000	1894.938	-000.002	0022.744	0087.890	0077.254	0024.860	0005.625	0008.235	0029.501	-000.002	30.387254	-88.822348
06/10/2022 13:24:40.000	1703.437	-000.001	0022.741	0087.890	0081.171	0029.572	0005.613	0008.242	0035.714	-000.001	30.387252	-88.822344
06/10/2022 13:24:40.000	1873.188	-000.006	0022.735	0087.890	0073.513	0020.084	0005.763	0008.238	0023.361	-000.006	30.387249	-88.822341
06/10/2022 13:24:41.000	1374.063	0000.038	0022.737	0087.890	0095.026	0029.850	0005.875	0008.232	0036.086	0000.038	30.387246	-88.822338
06/10/2022 13:24:41.000	803.750	0000.093	0022.734	0087.805	0005.206	0030.718	0006.275	0008.222	0037.249	0000.093	30.387240	-88.822332
06/10/2022 13:24:41.000	623.875	0000.215	0022.737	0087.810	0005.147	0030.416	0006.513	0008.214	0036.844	0000.214	30.387238	-88.822329
06/10/2022 13:24:41.000	90.000	0000.352	0022.759	0087.800	0005.019	0032.126	0006.625	0008.218	0039.146	0000.351	30.387235	-88.822326
06/10/2022 13:24:42.000	19.563	0000.386	0022.838	0087.800	0004.937	0032.926	0006.775	0008.210	0040.230	0000.385	30.387233	-88.822323
06/10/2022 13:24:42.000	13.813	0000.471	0022.914	0087.795	0004.859	0032.692	0006.912	0008.209	0039.913	0000.470	30.387228	-88.822317
06/10/2022 13:24:42.000	13.625	0000.534	0022.951	0087.790	0004.773	0033.768	0007.213	0008.195	0041.376	0000.532	30.387225	-88.822314
06/10/2022 13:24:42.000	13.375	0000.627	0023.036	0087.790	0004.801	0033.632	0007.488	0008.183	0041.191	0000.625	30.387223	-88.822311
06/10/2022 13:24:43.000	13.250	0000.692	0023.098	0087.790	0004.771	0034.454	0007.325	0008.173	0042.314	0000.690	30.387221	-88.822308
06/10/2022 13:24:43.000	13.375	0000.760	0023.177	0087.780	0004.871	0035.334	0007.350	0008.166	0043.521	0000.758	30.387217	-88.822303
06/10/2022 13:24:43.000	14.125	0000.838	0023.272	0087.790	0004.952	0036.782	0006.850	0008.150	0045.519	0000.835	30.387215	-88.822301
06/10/2022 13:24:43.000	15.313	0000.907	0023.380	0086.025	0005.120	0036.476	0007.675	0008.151	0045.095	0000.904	30.387213	-88.822298
06/10/2022 13:24:44.000	16.500	0001.004	0023.452	0086.025	0004.985	0036.496	0007.850	0008.157	0045.123	0001.001	30.387211	-88.822296
06/10/2022 13:24:44.000	16.313	0001.068	0023.500	0086.025	0004.950	0036.958	0007.738	0008.152	0045.763	0001.065	30.387207	-88.822291
06/10/2022 13:24:44.000	16.313	0001.154	0023.533	0086.020	0004.873	0037.040	0007.625	0008.149	0045.876	0001.150	30.387205	-88.822289
06/10/2022 13:24:44.000	17.000	0001.208	0023.568	0082.990	0004.905	0036.944	0007.650	0008.139	0045.743	0001.204	30.387203	-88.822286
06/10/2022 13:24:45.000	17.375	0001.297	0023.592	0082.985	0004.730	0036.952	0007.588	0008.149	0045.754	0001.293	30.387201	-88.822284
06/10/2022 13:24:45.000	17.313	0001.380	0023.607	0082.980	0004.580	0036.998	0007.350	0008.146	0045.818	0001.376	30.387197	-88.822280
06/10/2022 13:24:45.000	17.625	0001.444	0023.616	0082.980	0004.494	0036.868	0007.263	0008.147	0045.638	0001.439	30.387195	-88.822278
06/10/2022 13:24:45.000	17.375	0001.529	0023.620	0082.980	0004.256	0037.162	0007.263	0008.150	0046.046	0001.524	30.387193	-88.822276
06/10/2022 13:24:46.000	18.063	0001.607	0023.626	0080.550	0004.282	0037.162	0007.238	0008.150	0046.046	0001.602	30.387192	-88.822274
06/10/2022 13:24:46.000	18.438	0001.713	0023.638	0080.545	0004.115	0036.896	0007.375	0008.143	0045.677	0001.708	30.387188	-88.822270
06/10/2022 13:24:46.000	18.000	0001.797	0023.637	0080.550	0004.075	0037.354	0007.400	0008.140	0046.312	0001.791	30.387187	-88.822268
06/10/2022 13:24:46.000	18.063	0001.878	0023.637	0080.545	0003.997	0037.478	0007.375	0008.142	0046.485	0001.872	30.387185	-88.822266
06/10/2022 13:24:47.000	19.375	0001.974	0023.642	0080.545	0003.912	0037.454	0007.425	0008.142	0046.451	0001.968	30.387184	-88.822264
06/10/2022 13:24:47.000	19.875	0002.046	0023.656	0078.370	0079.384	0037.502	0007.450	0008.134	0046.518	0002.040	30.387181	-88.822260
06/10/2022 13:24:47.000	19.938	0002.130	0023.672	0078.370	0003.708	0037.488	0007.450	0008.134	0046.498	0002.123	30.387179	-88.822258
06/10/2022 13:24:47.000	20.125	0002.223	0023.681	0078.375	0003.536	0037.510	0007.363	0008.133	0046.529	0002.216	30.387178	-88.822256
06/10/2022 13:24:48.000	20.687	0002.307	0023.689	0078.375	0093.259	0037.518	0007.100	0008.133	0046.540	0002.300	30.387177	-88.822255
06/10/2022 13:24:48.000	20.125	0002.408	0023.694	0076.820	0003.234	0037.582	0006.825	0008.137	0046.629	0002.400	30.387174	-88.822252
06/10/2022 13:24:48.000	20.687	0002.523	0023.702	0076.810	0003.125	0037.602	0006.662	0008.130	0046.657	0002.515	30.387172	-88.822250
06/10/2022 13:24:48.000	20.875	0002.625	0023.706	0076.825	0003.077	0037.622	0006.813	0008.133	0046.685	0002.617	30.387171	-88.822248
06/10/2022 13:24:49.000	20.812	0002.705	0023.707	0076.820	0096.163	0037.626	0006.600	0008.137	0046.690	0002.697	30.387170	-88.822247
06/10/2022 13:24:49.000	21.063	0002.798	0023.709	0076.820	0089.827	0037.642	0006.575	0008.137	0046.713	0002.789	30.387167	-88.822244
06/10/2022 13:24:49.000	21.375	0002.888	0023.711	0075.100	0002.718	0037.668	0006.600	0008.136	0046.749	0002.879	30.387166	-88.822242
06/10/2022 13:24:49.000	21.875	0002.984	0023.711	0075.100	0002.550	0037.696	0006.650	0008.137	0046.788	0002.975	30.387165	-88.822240
06/10/2022 13:24:50.000	21.625	0003.077	0023.710	0075.105	0002.412	0037.664	0006.613	0008.135	0046.743	0003.067	30.387163	-88.822239
06/10/2022 13:24:50.000	21.063	0003.170	0023.712	0075.100	0002.310	0037.684	0006.613	0008.130	0046.771	0003.160	30.387161	-88.822236
06/10/2022 13:24:50.000	21.312	0003.224	0023.713	0075.100	0002.246	0037.678	0007.037	0008.131	0046.763	0003.214	30.387160	-88.822235
06/10/2022 13:24:50.000	21.625	0003.236	0023.717	0074.105	0002.138	0037.658	0007.463	0008.132	0046.735	0003.226	30.387159	-88.822233
06/10/2022 13:24:51.000	22.000	0003.243	0023.717	0074.100	0002.181	0037.656	0007.375	0008.129	0046.732	0003.233	30.387158	-88.822232
06/10/2022 13:24:51.000	21.625	0003.249	0023.717	0074.100	0002.127	0037.656	0007.375	0008.139	0046.732	0003.239	30.387156	-88.822229
06/10/2022 13:24:51.000	21.312	0003.261	0023.717	0074.110	0002.113	0037.660	0007.425	0008.137	0046.738	0003.251	30.387155	-88.822228
06/10/2022 13:24:51.000	20.812	0003.270	0023.720	0073.535	0002.081	0037.644	0007.650	0008.139	0046.715	0003.260	30.387153	-88.822226
