Date / Time	TURBIDITY;FTU	PRESSURE;DBAR	TEMPERATURE;C	DISSOLVED OXYGEN;SAT%	ALTITUDE;M	CONDUCTIVITY;MS/CM	FLUOROMETER (C);UG/L	PH;PH	Calc. SALINITY; PSU	Calc. DEPTH;M	LATITUDE;DEG	LONGITUDE;DEG
30/09/2021 15:46:09.000	5.500	0000.372	0026.241	0087.270	0013.493	0000.100	0008.663	0008.254	0000.085	0000.381	30.186468	-91.985506
30/09/2021 15:46:09.000	5.438	0000.372	0026.240	0087.275	0013.390	0000.100	0008.588	0008.249	0000.085	0000.381	30.186468	-91.985506
30/09/2021 15:46:10.000	5.563	0000.372	0026.238	0087.275	0013.411	0000.102	0008.625	0008.260	0000.087	0000.381	30.186468	-91.985506
30/09/2021 15:46:10.000	5.563	0000.372	0026.235	0087.265	0013.392	0000.100	0008.413	0008.255	0000.085	0000.381	30.186469	-91.985504
30/09/2021 15:46:10.000	5.500	0000.331	0026.230	0087.270	0013.439	0000.100	0008.250	0008.261	0000.085	0000.339	30.186469	-91.985504
30/09/2021 15:46:10.000	5.438	0000.232	0026.228	0087.265	0013.454	0000.100	0007.988	0008.236	0000.085	0000.237	30.186469	-91.985504
30/09/2021 15:46:11.000	5.313	0000.160	0026.227	0087.270	0013.553	0000.100	0008.163	0008.230	0000.085	0000.164	30.186470	-91.985503
30/09/2021 15:46:11.000	5.375	0000.083	0026.226	0087.265	0013.589	0000.100	0008.313	0008.213	0000.085	0000.085	30.186470	-91.985503
30/09/2021 15:46:11.000	5.438	0000.086	0026.226	0087.240	0013.789	0000.100	0008.225	0008.215	0000.085	0000.088	30.186470	-91.985502
30/09/2021 15:46:11.000	5.375	0000.133	0026.228	0087.240	0013.772	0000.100	0008.038	0008.013	0000.085	0000.136	30.186471	-91.985502
30/09/2021 15:46:12.000	5.313	0000.215	0026.228	0087.240	0013.592	0000.102	0008.175	0008.151	0000.087	0000.220	30.186471	-91.985501
30/09/2021 15:46:12.000	5.313	0000.304	0026.228	0087.235	0013.591	0000.100	0008.938	0008.151	0000.085	0000.311	30.186472	-91.985499
30/09/2021 15:46:12.000	5.438	0000.374	0026.232	0086.820	0013.515	0000.100	0008.963	0008.139	0000.085	0000.383	30.186472	-91.985499
30/09/2021 15:46:12.000	5.375	0000.467	0026.234	0087.240	0013.413	0000.100	0009.350	0008.177	0000.085	0000.478	30.186472	-91.985499
30/09/2021 15:46:13.000	5.500	0000.539	0026.231	0087.240	0013.277	0000.100	0009.875	0008.180	0000.085	0000.552	30.186472	-91.985499
30/09/2021 15:46:13.000	5.438	0000.652	0026.225	0087.240	0013.166	0000.100	0011.325	0008.169	0000.085	0000.667	30.186472	-91.985498
30/09/2021 15:46:13.000	5.563	0000.750	0026.220	0087.245	0013.169	0000.100	0011.875	0008.181	0000.085	0000.768	30.186472	-91.985498
30/09/2021 15:46:13.000	5.563	0000.813	0026.213	0087.175	0013.033	0000.100	0012.025	0008.183	0000.085	0000.832	30.186472	-91.985498
30/09/2021 15:46:14.000	5.563	0000.901	0026.197	0087.170	0012.955	0000.100	0012.300	0008.166	0000.085	0000.922	30.186472	-91.985498
30/09/2021 15:46:14.000	5.938	0000.965	0026.151	0087.175	0012.901	0000.100	0012.687	0008.168	0000.085	0000.988	30.186474	-91.985497
30/09/2021 15:46:14.000	5.938	0001.067	0026.076	0087.170	0012.778	0000.100	0013.088	0008.159	0000.085	0001.092	30.186474	-91.985497
30/09/2021 15:46:14.000	5.938	0001.134	0026.014	0087.165	0012.677	0000.100	0013.687	0008.143	0000.085	0001.161	30.186474	-91.985497
30/09/2021 15:46:15.000	6.063	0001.212	0025.966	0086.775	0012.548	0000.100	0013.325	0008.157	0000.085	0001.240	30.186474	-91.985497
30/09/2021 15:46:15.000	6.063	0001.302	0025.930	0086.770	0012.506	0000.100	0012.625	0008.162	0000.085	0001.333	30.186474	-91.985496
30/09/2021 15:46:15.000	6.063	0001.391	0025.906	0086.775	0012.422	0000.100	0011.988	0008.132	0000.085	0001.424	30.186474	-91.985496
30/09/2021 15:46:15.000	6.063	0001.460	0025.888	0086.770	0012.295	0000.100	0011.525	0008.133	0000.085	0001.494	30.186474	-91.985496
30/09/2021 15:46:16.000	5.813	0001.545	0025.869	0086.335	0012.242	0000.100	0010.950	0008.132	0000.085	0001.581	30.186474	-91.985496
30/09/2021 15:46:16.000	5.625	0001.630	0025.854	0086.825	0012.123	0000.100	0010.863	0008.124	0000.085	0001.668	30.186475	-91.985494
30/09/2021 15:46:16.000	5.438	0001.703	0025.834	0086.825	0012.065	0000.100	0010.975	0008.113	0000.085	0001.743	30.186475	-91.985494
30/09/2021 15:46:16.000	5.625	0001.786	0025.818	0086.825	0011.994	0000.100	0010.625	0008.117	0000.085	0001.828	30.186475	-91.985494
