Date / Time	TURBIDITY;FTU	PRESSURE;DBAR	TEMPERATURE;C	DISSOLVED OXYGEN;SAT%	ALTITUDE;M	CONDUCTIVITY;MS/CM	FLUOROMETER (C);UG/L	PH;PH	Calc. SALINITY; PSU	Calc. DEPTH;M	LATITUDE;DEG	LONGITUDE;DEG
30/09/2021 17:52:46.000	6.750	-000.042	0026.368	0097.285	0015.042	0000.100	0010.625	0007.927	0000.085	-000.043	30.186769	-91.985424
30/09/2021 17:52:46.000	6.000	-000.042	0026.366	0097.280	0014.972	0000.100	0010.638	0007.929	0000.085	-000.043	30.186769	-91.985424
30/09/2021 17:52:46.000	6.000	-000.041	0026.367	0097.285	0015.097	0000.100	0010.663	0007.936	0000.085	-000.042	30.186773	-91.985425
30/09/2021 17:52:47.000	5.688	-000.040	0026.370	0097.275	0015.040	0000.100	0010.713	0007.936	0000.085	-000.041	30.186775	-91.985427
30/09/2021 17:52:47.000	6.500	-000.038	0026.369	0097.355	0015.027	0000.100	0010.362	0007.928	0000.085	-000.039	30.186779	-91.985429
30/09/2021 17:52:47.000	5.750	-000.037	0026.371	0097.360	0015.029	0000.100	0010.650	0007.958	0000.085	-000.038	30.186781	-91.985430
30/09/2021 17:52:47.000	5.813	0000.014	0026.371	0097.345	0015.019	0000.100	0010.888	0007.900	0000.085	0000.014	30.186783	-91.985430
30/09/2021 17:52:48.000	5.938	0000.086	0026.368	0097.350	0014.908	0000.100	0010.975	0007.936	0000.085	0000.088	30.186785	-91.985431
30/09/2021 17:52:48.000	5.938	0000.190	0026.369	0097.340	0014.813	0000.100	0010.588	0007.934	0000.085	0000.194	30.186787	-91.985432
30/09/2021 17:52:48.000	5.563	0000.281	0026.369	0097.375	0014.730	0000.100	0010.387	0007.931	0000.085	0000.288	30.186789	-91.985433
30/09/2021 17:52:48.000	5.563	0000.358	0026.371	0097.365	0014.654	0000.100	0010.250	0007.916	0000.085	0000.366	30.186793	-91.985435
30/09/2021 17:52:49.000	5.563	0000.416	0026.369	0097.365	0014.621	0000.100	0010.525	0007.900	0000.085	0000.426	30.186795	-91.985435
30/09/2021 17:52:49.000	5.688	0000.488	0026.372	0097.365	0014.650	0000.100	0010.538	0007.894	0000.085	0000.499	30.186796	-91.985436
30/09/2021 17:52:49.000	5.813	0000.566	0026.375	0097.365	0014.810	0000.100	0010.500	0007.881	0000.085	0000.579	30.186798	-91.985437
30/09/2021 17:52:49.000	5.813	0000.628	0026.378	0097.550	0014.817	0000.100	0010.338	0007.856	0000.085	0000.643	30.186802	-91.985438
30/09/2021 17:52:50.000	5.813	0000.708	0026.378	0097.555	0015.115	0000.100	0010.075	0007.829	0000.085	0000.725	30.186804	-91.985439
30/09/2021 17:52:50.000	5.938	0000.816	0026.378	0097.550	0014.691	0000.100	0009.850	0007.847	0000.085	0000.835	30.186807	-91.985441
30/09/2021 17:52:50.000	5.938	0000.884	0026.377	0097.540	0014.696	0000.100	0010.113	0007.796	0000.085	0000.905	30.186809	-91.985442
30/09/2021 17:52:50.000	5.688	0000.947	0026.368	0097.590	0014.665	0000.100	0010.875	0007.783	0000.085	0000.969	30.186810	-91.985443
30/09/2021 17:52:51.000	5.813	0001.015	0026.359	0097.630	0014.433	0000.102	0010.988	0007.778	0000.087	0001.039	30.186812	-91.985443
30/09/2021 17:52:51.000	5.813	0001.083	0026.353	0097.600	0014.547	0000.100	0010.988	0007.791	0000.085	0001.108	30.186815	-91.985445
30/09/2021 17:52:51.000	5.813	0001.167	0026.353	0097.610	0014.500	0000.102	0011.163	0007.764	0000.087	0001.194	30.186816	-91.985445
30/09/2021 17:52:51.000	5.938	0001.243	0026.349	0097.595	0014.429	0000.100	0011.513	0007.770	0000.085	0001.272	30.186818	-91.985446
30/09/2021 17:52:52.000	5.875	0001.327	0026.343	0097.575	0014.411	0000.100	0011.575	0007.768	0000.085	0001.358	30.186819	-91.985447
30/09/2021 17:52:52.000	5.938	0001.409	0026.328	0097.575	0014.170	0000.100	0011.513	0007.793	0000.085	0001.442	30.186821	-91.985448
30/09/2021 17:52:52.000	5.938	0001.501	0026.315	0097.580	0014.106	0000.100	0011.325	0007.773	0000.085	0001.536	30.186824	-91.985449
30/09/2021 17:52:52.000	6.063	0001.573	0026.306	0097.575	0014.014	0000.100	0011.150	0007.758	0000.085	0001.610	30.186825	-91.985450
30/09/2021 17:52:53.000	6.000	0001.660	0026.290	0097.580	0013.742	0000.102	0011.750	0007.759	0000.087	0001.699	30.186826	-91.985451
30/09/2021 17:52:53.000	6.250	0001.731	0026.270	0097.030	0013.851	0000.100	0012.313	0007.723	0000.085	0001.772	30.186828	-91.985451
30/09/2021 17:52:53.000	6.375	0001.812	0026.227	0097.025	0013.661	0000.100	0011.738	0007.700	0000.085	0001.854	30.186829	-91.985452
30/09/2021 17:52:53.000	6.375	0001.901	0026.170	0097.020	0013.540	0000.100	0011.637	0007.636	0000.085	0001.946	30.186832	-91.985453
30/09/2021 17:52:54.000	5.938	0001.978	0026.116	0097.020	0013.553	0000.100	0011.938	0007.580	0000.085	0002.024	30.186833	-91.985454
30/09/2021 17:52:54.000	5.688	0002.036	0026.050	0094.950	0013.355	0000.100	0011.325	0007.538	0000.085	0002.084	30.186834	-91.985454
30/09/2021 17:52:54.000	5.563	0002.135	0025.986	0094.940	0013.043	0000.100	0010.988	0007.488	0000.085	0002.185	30.186836	-91.985455
30/09/2021 17:52:54.000	5.563	0002.219	0025.935	0094.945	0012.977	0000.100	0010.638	0007.440	0000.085	0002.271	30.186838	-91.985456
30/09/2021 17:52:55.000	5.438	0002.305	0025.891	0094.940	0012.884	0000.100	0010.500	0007.413	0000.085	0002.359	30.186839	-91.985456
30/09/2021 17:52:55.000	5.313	0002.383	0025.858	0094.930	0012.709	0000.100	0010.412	0007.384	0000.085	0002.439	30.186841	-91.985459
30/09/2021 17:52:55.000	5.250	0002.492	0025.833	0089.320	0012.733	0000.100	0010.163	0007.349	0000.085	0002.550	30.186842	-91.985459
30/09/2021 17:52:55.000	5.188	0002.563	0025.816	0089.320	0012.608	0000.100	0009.775	0007.334	0000.085	0002.623	30.186843	-91.985460
30/09/2021 17:52:56.000	5.313	0002.651	0025.796	0089.315	0012.491	0000.100	0009.150	0007.324	0000.085	0002.713	30.186845	-91.985461
30/09/2021 17:52:56.000	5.188	0002.742	0025.782	0089.320	0012.201	0000.100	0007.888	0007.291	0000.085	0002.806	30.186847	-91.985462
30/09/2021 17:52:56.000	5.188	0002.824	0025.770	0089.320	0012.189	0000.100	0006.938	0007.272	0000.085	0002.890	30.186848	-91.985462
30/09/2021 17:52:56.000	5.188	0002.911	0025.759	0084.515	0012.021	0000.100	0006.300	0007.258	0000.085	0002.979	30.186850	-91.985464
30/09/2021 17:52:57.000	5.000	0003.013	0025.747	0084.530	0011.923	0000.100	0005.963	0007.229	0000.085	0003.084	30.186851	-91.985465
30/09/2021 17:52:57.000	4.938	0003.068	0025.737	0084.530	0011.938	0000.100	0005.750	0007.224	0000.085	0003.140	30.186853	-91.985466
30/09/2021 17:52:57.000	5.000	0003.157	0025.731	0084.530	0011.702	0000.100	0005.125	0007.207	0000.085	0003.231	30.186854	-91.985466
30/09/2021 17:52:57.000	4.875	0003.246	0025.723	0080.500	0011.641	0000.100	0004.738	0007.180	0000.085	0003.322	30.186855	-91.985467
30/09/2021 17:52:58.000	4.750	0003.318	0025.715	0080.480	0011.530	0000.100	0004.563	0007.171	0000.085	0003.396	30.186856	-91.985467
30/09/2021 17:52:58.000	4.688	0003.403	0025.709	0080.490	0011.564	0000.100	0004.300	0007.162	0000.085	0003.483	30.186858	-91.985468
30/09/2021 17:52:58.000	4.625	0003.467	0025.704	0080.500	0011.394	0000.100	0004.125	0007.123	0000.085	0003.548	30.186859	-91.985469
