Date / Time	TURBIDITY;FTU	PRESSURE;DBAR	TEMPERATURE;C	DISSOLVED OXYGEN;SAT%	ALTITUDE;M	CONDUCTIVITY;MS/CM	FLUOROMETER (C);UG/L	PH;PH	Calc. SALINITY; PSU	Calc. DEPTH;M	LATITUDE;DEG	LONGITUDE;DEG
28/09/2022 19:24:57.000	90.625	0000.030	0028.056	0061.860	0013.670	0000.140	0004.175	0007.967	0000.122	0000.031	30.187476	-91.985651
28/09/2022 19:24:58.000	48.812	0000.033	0028.056	0061.865	0013.733	0000.140	0003.175	0007.936	0000.122	0000.034	30.187483	-91.985652
28/09/2022 19:24:58.000	18.688	0000.027	0028.056	0061.790	0013.670	0000.140	0004.350	0007.947	0000.122	0000.028	30.187487	-91.985653
28/09/2022 19:24:58.000	31.750	0000.006	0028.056	0061.800	0013.717	0000.134	0003.863	0007.932	0000.116	0000.006	30.187491	-91.985654
28/09/2022 19:24:58.000	710.563	0000.009	0028.055	0061.805	0013.693	0000.140	0004.350	0007.903	0000.122	0000.009	30.187495	-91.985654
28/09/2022 19:24:59.000	173.563	0000.051	0028.054	0061.805	0013.712	0000.140	0004.500	0007.852	0000.122	0000.052	30.187502	-91.985655
28/09/2022 19:24:59.000	18.375	0000.145	0028.054	0061.800	0013.622	0000.138	0004.550	0007.775	0000.120	0000.148	30.187506	-91.985656
28/09/2022 19:24:59.000	7.688	0000.262	0028.053	0061.830	0013.602	0000.140	0004.588	0007.942	0000.122	0000.268	30.187509	-91.985656
28/09/2022 19:24:59.000	7.063	0000.359	0028.053	0061.830	0013.515	0000.140	0004.638	0007.924	0000.122	0000.367	30.187512	-91.985656
28/09/2022 19:25:00.000	7.188	0000.414	0028.049	0061.830	0013.575	0000.140	0004.850	0007.884	0000.122	0000.424	30.187519	-91.985655
28/09/2022 19:25:00.000	7.000	0000.456	0028.046	0061.830	0013.853	0000.140	0004.975	0007.901	0000.122	0000.467	30.187522	-91.985655
28/09/2022 19:25:00.000	7.188	0000.513	0028.039	0061.830	0013.988	0000.140	0005.150	0007.819	0000.122	0000.525	30.187525	-91.985654
28/09/2022 19:25:00.000	7.125	0000.568	0028.034	0061.580	0014.538	0000.142	0005.000	0007.867	0000.124	0000.581	30.187528	-91.985654
28/09/2022 19:25:01.000	7.063	0000.636	0028.029	0061.580	0014.951	0000.142	0005.000	0007.855	0000.124	0000.651	30.187534	-91.985654
28/09/2022 19:25:01.000	6.688	0000.686	0028.022	0061.580	0014.908	0000.142	0004.963	0007.779	0000.124	0000.702	30.187536	-91.985654
28/09/2022 19:25:01.000	6.500	0000.738	0028.023	0061.580	0015.585	0000.142	0005.037	0007.763	0000.124	0000.755	30.187539	-91.985654
28/09/2022 19:25:01.000	6.688	0000.805	0028.024	0060.740	0016.117	0000.140	0005.250	0007.812	0000.122	0000.824	30.187542	-91.985654
28/09/2022 19:25:02.000	6.625	0000.914	0028.023	0060.740	0015.762	0000.140	0005.100	0007.827	0000.122	0000.935	30.187547	-91.985655
28/09/2022 19:25:02.000	6.750	0001.007	0028.019	0060.745	0015.820	0000.142	0005.025	0007.786	0000.124	0001.031	30.187550	-91.985656
28/09/2022 19:25:02.000	6.938	0001.102	0028.010	0060.735	0014.999	0000.142	0004.912	0007.759	0000.124	0001.128	30.187552	-91.985656
28/09/2022 19:25:02.000	6.688	0001.181	0028.002	0060.740	0014.753	0000.142	0004.850	0007.743	0000.124	0001.209	30.187554	-91.985657
28/09/2022 19:25:03.000	8.813	0001.279	0027.999	0060.055	0014.660	0000.140	0004.650	0007.738	0000.122	0001.309	30.187559	-91.985657
28/09/2022 19:25:03.000	6.750	0001.393	0027.985	0060.055	0014.267	0000.140	0004.563	0007.679	0000.122	0001.426	30.187561	-91.985657
28/09/2022 19:25:03.000	6.500	0001.484	0027.958	0060.055	0013.978	0000.140	0004.388	0007.712	0000.122	0001.519	30.187563	-91.985656
28/09/2022 19:25:03.000	6.375	0001.577	0027.922	0060.055	0013.816	0000.142	0004.338	0007.674	0000.124	0001.614	30.187566	-91.985656
28/09/2022 19:25:04.000	7.625	0001.673	0027.889	0060.055	0013.292	0000.142	0004.225	0007.732	0000.124	0001.712	30.187570	-91.985656
