Date / Time	TURBIDITY;FTU	PRESSURE;DBAR	TEMPERATURE;C	DISSOLVED OXYGEN;SAT%	ALTITUDE;M	CONDUCTIVITY;MS/CM	FLUOROMETER (C);UG/L	PH;PH	Calc. SALINITY; PSU	Calc. DEPTH;M	LATITUDE;DEG	LONGITUDE;DEG
06/10/2022 12:32:02.000	113.500	-000.003	0022.300	0089.140	0003.421	0027.478	0007.725	0008.264	0032.934	-000.003	30.387530	-88.853995
06/10/2022 12:32:02.000	132.375	-000.003	0022.298	0089.150	0000.000	0027.160	0008.762	0008.263	0032.515	-000.003	30.387531	-88.853992
06/10/2022 12:32:02.000	44.750	-000.002	0022.301	0089.150	0003.598	0027.636	0009.175	0008.265	0033.143	-000.002	30.387532	-88.853988
06/10/2022 12:32:03.000	27.500	-000.002	0022.301	0089.150	0003.596	0027.474	0008.913	0008.264	0032.929	-000.002	30.387534	-88.853984
06/10/2022 12:32:03.000	59.313	-000.001	0022.299	0089.200	0003.579	0027.232	0009.038	0008.266	0032.610	-000.001	30.387536	-88.853977
06/10/2022 12:32:03.000	33.000	-000.004	0022.297	0089.200	0003.647	0022.822	0008.463	0008.264	0026.861	-000.004	30.387537	-88.853973
06/10/2022 12:32:03.000	121.062	-000.003	0022.301	0089.200	0003.554	0017.096	0008.475	0008.263	0019.604	-000.003	30.387538	-88.853970
06/10/2022 12:32:04.000	638.688	-000.003	0022.301	0089.195	0003.591	0025.468	0008.663	0008.267	0030.294	-000.003	30.387539	-88.853966
06/10/2022 12:32:04.000	135.188	-000.003	0022.296	0089.195	0003.590	0027.712	0008.800	0008.264	0033.243	-000.003	30.387541	-88.853960
06/10/2022 12:32:04.000	22.875	-000.001	0022.298	0089.985	0003.584	0027.722	0008.775	0008.266	0033.257	-000.001	30.387542	-88.853957
06/10/2022 12:32:04.000	55.563	-000.001	0022.302	0089.980	0003.555	0020.084	0008.750	0008.265	0023.361	-000.001	30.387543	-88.853953
06/10/2022 12:32:05.000	26.188	-000.004	0022.301	0089.975	0003.524	0024.790	0008.463	0008.264	0029.410	-000.004	30.387544	-88.853950
06/10/2022 12:32:05.000	1700.438	-000.004	0022.298	0089.975	0003.530	0026.090	0008.550	0008.264	0031.108	-000.004	30.387546	-88.853944
06/10/2022 12:32:05.000	477.812	-000.003	0022.295	0090.200	0003.584	0027.772	0008.825	0008.267	0033.323	-000.003	30.387547	-88.853941
06/10/2022 12:32:05.000	66.875	0000.007	0022.294	0090.185	0000.000	0026.360	0009.063	0008.266	0031.462	0000.007	30.387548	-88.853938
06/10/2022 12:32:06.000	159.125	-000.014	0022.293	0090.195	0003.555	0009.052	0009.050	0008.263	0009.860	-000.014	30.387549	-88.853935
06/10/2022 12:32:06.000	194.438	-000.005	0022.293	0090.195	0003.544	0026.716	0009.125	0008.265	0031.930	-000.005	30.387551	-88.853930
06/10/2022 12:32:06.000	240.062	-000.004	0022.293	0090.195	0003.534	0027.444	0008.913	0008.264	0032.889	-000.004	30.387552	-88.853927
06/10/2022 12:32:06.000	49.437	-000.003	0022.296	0089.850	0003.506	0027.370	0008.750	0008.265	0032.792	-000.003	30.387553	-88.853924
06/10/2022 12:32:07.000	19.938	-000.004	0022.297	0089.840	0003.491	0023.934	0008.825	0008.265	0028.298	-000.004	30.387554	-88.853921
06/10/2022 12:32:07.000	1353.438	-000.004	0022.300	0089.840	0003.575	0014.528	0009.063	0008.264	0016.430	-000.004	30.387556	-88.853916
06/10/2022 12:32:07.000	1328.250	-000.003	0022.301	0089.845	0000.000	0027.578	0009.213	0008.264	0033.066	-000.003	30.387556	-88.853913
06/10/2022 12:32:07.000	240.875	0000.000	0022.299	0089.860	0003.525	0027.744	0008.663	0008.265	0033.286	0000.000	30.387557	-88.853911
06/10/2022 12:32:08.000	39.750	0000.000	0022.305	0089.650	0003.513	0027.634	0008.525	0008.264	0033.140	0000.000	30.387558	-88.853908
06/10/2022 12:32:08.000	205.125	-000.005	0022.305	0089.650	0003.490	0026.564	0008.438	0008.264	0031.730	-000.005	30.387560	-88.853903
06/10/2022 12:32:08.000	570.000	-000.004	0022.308	0089.655	0003.493	0011.870	0008.725	0008.263	0013.205	-000.004	30.387561	-88.853901
06/10/2022 12:32:08.000	132.625	-000.003	0022.312	0089.650	0003.509	0027.740	0008.963	0008.265	0033.280	-000.003	30.387562	-88.853898
06/10/2022 12:32:09.000	24.250	-000.002	0022.315	0089.595	0003.539	0027.824	0009.375	0008.265	0033.392	-000.002	30.387562	-88.853896
06/10/2022 12:32:09.000	13.625	-000.005	0022.316	0089.590	0003.488	0027.352	0009.563	0008.264	0032.768	-000.005	30.387564	-88.853892
06/10/2022 12:32:09.000	83.125	-000.005	0022.319	0089.595	0003.449	0023.476	0009.288	0008.264	0027.705	-000.005	30.387565	-88.853889
06/10/2022 12:32:09.000	73.750	-000.004	0022.324	0089.600	0003.443	0027.892	0009.375	0008.264	0033.482	-000.004	30.387566	-88.853887
06/10/2022 12:32:10.000	16.437	0000.005	0022.323	0089.605	0003.462	0027.906	0009.450	0008.265	0033.500	0000.005	30.387567	-88.853885
06/10/2022 12:32:10.000	15.688	0000.001	0022.326	0089.535	0003.478	0026.624	0009.600	0008.263	0031.809	0000.001	30.387568	-88.853881
06/10/2022 12:32:10.000	257.750	-000.003	0022.327	0089.525	0003.466	0027.576	0009.613	0008.263	0033.064	-000.003	30.387569	-88.853879
06/10/2022 12:32:10.000	32.062	-000.003	0022.329	0089.530	0003.440	0027.826	0009.813	0008.264	0033.394	-000.003	30.387570	-88.853877
06/10/2022 12:32:11.000	12.750	-000.003	0022.325	0089.525	0003.428	0027.868	0009.500	0008.265	0033.450	-000.003	30.387571	-88.853875
06/10/2022 12:32:11.000	16.938	0000.001	0022.322	0089.520	0003.404	0027.872	0009.100	0008.264	0033.455	0000.001	30.387572	-88.853870
06/10/2022 12:32:11.000	12.125	-000.005	0022.320	0089.435	0003.433	0027.672	0008.913	0008.264	0033.191	-000.005	30.387573	-88.853868
06/10/2022 12:32:11.000	57.562	-000.007	0022.318	0089.425	0003.437	0004.518	0008.800	0008.263	0004.684	-000.007	30.387574	-88.853866
06/10/2022 12:32:12.000	211.750	-000.004	0022.319	0089.430	0003.469	0027.646	0009.125	0008.262	0033.156	-000.004	30.387575	-88.853864
06/10/2022 12:32:12.000	23.937	-000.003	0022.320	0089.430	0003.447	0027.860	0009.400	0008.265	0033.439	-000.003	30.387576	-88.853861
06/10/2022 12:32:12.000	19.188	0000.001	0022.321	0089.375	0003.453	0027.852	0009.563	0008.264	0033.429	0000.001	30.387577	-88.853859
06/10/2022 12:32:12.000	11.437	-000.005	0022.316	0089.385	0003.411	0027.688	0009.488	0008.264	0033.212	-000.005	30.387578	-88.853856
06/10/2022 12:32:13.000	11.187	-000.006	0022.317	0089.370	0003.402	0025.664	0009.488	0008.264	0030.550	-000.006	30.387579	-88.853854
06/10/2022 12:32:13.000	11.437	-000.005	0022.317	0089.365	0003.418	0027.714	0009.488	0008.264	0033.246	-000.005	30.387579	-88.853852
06/10/2022 12:32:13.000	11.187	-000.004	0022.318	0089.365	0003.431	0027.842	0009.425	0008.263	0033.415	-000.004	30.387580	-88.853850
06/10/2022 12:32:13.000	13.813	-000.003	0022.316	0089.370	0003.467	0027.870	0009.288	0008.264	0033.452	-000.003	30.387581	-88.853847
06/10/2022 12:32:14.000	10.625	-000.004	0022.318	0089.370	0003.402	0027.790	0009.750	0008.263	0033.347	-000.004	30.387582	-88.853845
06/10/2022 12:32:14.000	40.062	-000.007	0022.320	0089.370	0003.399	0026.458	0009.525	0008.263	0031.591	-000.007	30.387583	-88.853843
06/10/2022 12:32:14.000	35.625	-000.004	0022.316	0089.360	0003.431	0027.742	0009.400	0008.263	0033.283	-000.004	30.387583	-88.853842
06/10/2022 12:32:14.000	13.625	-000.003	0022.312	0089.360	0003.414	0027.826	0009.100	0008.263	0033.394	-000.003	30.387585	-88.853838
06/10/2022 12:32:15.000	11.688	-000.003	0022.313	0089.365	0003.415	0027.884	0009.188	0008.264	0033.471	-000.003	30.387585	-88.853837
06/10/2022 12:32:15.000	10.500	-000.001	0022.316	0089.370	0003.415	0027.810	0009.188	0008.263	0033.373	-000.001	30.387586	-88.853835
06/10/2022 12:32:15.000	12.000	-000.003	0022.320	0089.370	0003.400	0027.156	0009.450	0008.262	0032.509	-000.003	30.387587	-88.853833
