Date / Time	TURBIDITY;FTU	PRESSURE;DBAR	TEMPERATURE;C	DISSOLVED OXYGEN;SAT%	ALTITUDE;M	CONDUCTIVITY;MS/CM	FLUOROMETER (C);UG/L	PH;PH	Calc. SALINITY; PSU	Calc. DEPTH;M	LATITUDE;DEG	LONGITUDE;DEG
30/09/2021 18:13:35.000	6.625	-000.035	0026.414	0097.575	0014.498	0000.100	0009.512	0008.248	0000.085	-000.036	30.186942	-91.985506
30/09/2021 18:13:35.000	6.500	-000.036	0026.416	0097.560	0014.513	0000.100	0009.725	0008.246	0000.085	-000.037	30.186946	-91.985507
30/09/2021 18:13:36.000	5.563	-000.040	0026.418	0097.560	0014.530	0000.100	0009.725	0008.261	0000.085	-000.041	30.186949	-91.985506
30/09/2021 18:13:36.000	5.563	-000.041	0026.416	0097.565	0014.481	0000.100	0009.925	0008.260	0000.085	-000.042	30.186951	-91.985506
30/09/2021 18:13:36.000	5.563	0000.007	0026.414	0097.555	0014.589	0000.100	0010.137	0008.264	0000.085	0000.007	30.186953	-91.985506
30/09/2021 18:13:36.000	6.313	0000.055	0026.415	0097.615	0014.488	0000.100	0009.863	0008.269	0000.085	0000.056	30.186956	-91.985506
30/09/2021 18:13:37.000	6.500	0000.131	0026.414	0097.610	0014.369	0000.100	0010.113	0008.102	0000.085	0000.134	30.186958	-91.985506
30/09/2021 18:13:37.000	5.688	0000.237	0026.415	0097.610	0014.274	0000.100	0010.500	0008.095	0000.085	0000.243	30.186960	-91.985506
30/09/2021 18:13:37.000	5.688	0000.308	0026.410	0097.610	0014.156	0000.100	0010.788	0008.095	0000.085	0000.315	30.186963	-91.985506
30/09/2021 18:13:37.000	5.750	0000.379	0026.405	0096.480	0014.196	0000.102	0010.913	0008.077	0000.087	0000.388	30.186967	-91.985506
30/09/2021 18:13:38.000	5.938	0000.448	0026.400	0097.560	0014.276	0000.102	0011.075	0008.102	0000.087	0000.458	30.186969	-91.985507
30/09/2021 18:13:38.000	5.938	0000.505	0026.397	0097.565	0014.270	0000.102	0011.175	0008.032	0000.087	0000.517	30.186971	-91.985507
30/09/2021 18:13:38.000	5.938	0000.600	0026.394	0097.570	0014.167	0000.102	0010.850	0008.039	0000.087	0000.614	30.186973	-91.985507
30/09/2021 18:13:38.000	6.000	0000.691	0026.391	0097.565	0014.377	0000.102	0010.650	0008.026	0000.087	0000.707	30.186977	-91.985507
30/09/2021 18:13:39.000	5.938	0000.757	0026.389	0098.050	0014.127	0000.100	0010.500	0008.007	0000.085	0000.775	30.186979	-91.985507
30/09/2021 18:13:39.000	5.938	0000.840	0026.388	0098.055	0013.967	0000.100	0011.050	0007.979	0000.085	0000.860	30.186982	-91.985507
30/09/2021 18:13:39.000	5.750	0000.913	0026.388	0098.055	0014.114	0000.100	0011.100	0007.978	0000.085	0000.934	30.186983	-91.985507
30/09/2021 18:13:39.000	5.813	0000.979	0026.390	0098.050	0013.921	0000.100	0011.088	0007.953	0000.085	0001.002	30.186988	-91.985507
30/09/2021 18:13:40.000	5.813	0001.056	0026.390	0098.050	0013.974	0000.100	0011.300	0007.958	0000.085	0001.081	30.186990	-91.985507
30/09/2021 18:13:40.000	5.750	0001.131	0026.389	0098.095	0013.844	0000.100	0011.237	0007.943	0000.085	0001.157	30.186992	-91.985508
30/09/2021 18:13:40.000	5.750	0001.204	0026.389	0098.095	0013.877	0000.102	0011.012	0007.956	0000.087	0001.232	30.186993	-91.985508
30/09/2021 18:13:40.000	6.000	0001.277	0026.387	0098.095	0013.830	0000.100	0010.663	0007.898	0000.085	0001.307	30.186997	-91.985508
30/09/2021 18:13:41.000	5.750	0001.361	0026.384	0098.090	0013.588	0000.102	0010.362	0007.878	0000.087	0001.393	30.186999	-91.985508
30/09/2021 18:13:41.000	5.938	0001.444	0026.385	0096.765	0013.599	0000.100	0010.013	0007.872	0000.085	0001.478	30.187000	-91.985508
30/09/2021 18:13:41.000	5.938	0001.507	0026.372	0097.740	0013.615	0000.102	0010.313	0007.826	0000.087	0001.542	30.187002	-91.985508
30/09/2021 18:13:41.000	5.813	0001.608	0026.354	0097.740	0013.322	0000.100	0011.187	0007.806	0000.085	0001.646	30.187006	-91.985508
30/09/2021 18:13:42.000	5.688	0001.686	0026.337	0097.730	0013.271	0000.102	0011.975	0007.806	0000.087	0001.726	30.187006	-91.985508
30/09/2021 18:13:42.000	5.750	0001.774	0026.328	0097.745	0013.295	0000.100	0012.713	0007.766	0000.085	0001.816	30.187009	-91.985508
30/09/2021 18:13:42.000	5.813	0001.841	0026.313	0096.440	0013.135	0000.100	0012.750	0007.717	0000.085	0001.884	30.187011	-91.985508
30/09/2021 18:13:42.000	5.750	0001.934	0026.245	0096.435	0013.018	0000.100	0012.663	0007.707	0000.085	0001.979	30.187013	-91.985508
30/09/2021 18:13:43.000	5.688	0001.993	0026.141	0096.435	0012.927	0000.100	0011.762	0007.686	0000.085	0002.040	30.187015	-91.985508
30/09/2021 18:13:43.000	5.563	0002.078	0026.056	0096.440	0012.795	0000.100	0011.175	0007.614	0000.085	0002.127	30.187016	-91.985508
30/09/2021 18:13:43.000	5.500	0002.163	0025.987	0096.435	0012.622	0000.100	0010.575	0007.570	0000.085	0002.214	30.187017	-91.985509
30/09/2021 18:13:43.000	5.313	0002.253	0025.925	0091.715	0012.662	0000.100	0010.088	0007.556	0000.085	0002.306	30.187020	-91.985509
30/09/2021 18:13:44.000	5.313	0002.323	0025.874	0091.710	0012.616	0000.100	0009.563	0007.548	0000.085	0002.377	30.187021	-91.985509
30/09/2021 18:13:44.000	5.250	0002.395	0025.841	0091.710	0012.366	0000.100	0008.900	0007.513	0000.085	0002.451	30.187023	-91.985509
30/09/2021 18:13:44.000	5.188	0002.503	0025.815	0091.720	0012.313	0000.100	0008.250	0007.507	0000.085	0002.562	30.187024	-91.985509
30/09/2021 18:13:44.000	5.125	0002.580	0025.790	0087.395	0012.254	0000.100	0007.725	0007.462	0000.085	0002.640	30.187025	-91.985509
