Date / Time	TURBIDITY;FTU	PRESSURE;DBAR	TEMPERATURE;C	DISSOLVED OXYGEN;SAT%	ALTITUDE;M	CONDUCTIVITY;MS/CM	FLUOROMETER (C);UG/L	PH;PH	Calc. SALINITY; PSU	Calc. DEPTH;M	LATITUDE;DEG	LONGITUDE;DEG
30/09/2021 17:06:03.000	68.250	-000.026	0026.539	0094.630	0014.034	0000.102	0006.912	0007.739	0000.087	-000.027	30.186375	-91.985292
30/09/2021 17:06:03.000	10.250	-000.027	0026.543	0094.630	0014.016	0000.100	0006.800	0007.739	0000.085	-000.028	30.186368	-91.985289
30/09/2021 17:06:03.000	28.875	-000.030	0026.542	0094.620	0014.130	0000.100	0006.675	0007.737	0000.085	-000.031	30.186365	-91.985287
30/09/2021 17:06:04.000	12.563	-000.026	0026.547	0094.610	0014.217	0000.100	0006.750	0007.729	0000.085	-000.027	30.186362	-91.985286
30/09/2021 17:06:04.000	6.438	-000.027	0026.548	0094.610	0014.294	0000.102	0006.875	0007.750	0000.087	-000.028	30.186359	-91.985284
30/09/2021 17:06:04.000	5.688	-000.029	0026.547	0094.610	0014.412	0000.100	0007.037	0007.737	0000.085	-000.030	30.186353	-91.985281
30/09/2021 17:06:04.000	5.625	0000.066	0026.546	0093.680	0014.434	0000.102	0007.138	0007.730	0000.087	0000.068	30.186350	-91.985280
30/09/2021 17:06:05.000	19.250	0000.140	0026.546	0094.605	0014.375	0000.100	0007.525	0007.679	0000.085	0000.143	30.186347	-91.985279
30/09/2021 17:06:05.000	10.750	0000.209	0026.546	0094.615	0014.197	0000.102	0007.700	0007.746	0000.087	0000.214	30.186345	-91.985277
30/09/2021 17:06:05.000	5.563	0000.323	0026.527	0094.610	0014.233	0000.100	0008.012	0008.170	0000.085	0000.331	30.186339	-91.985275
30/09/2021 17:06:05.000	5.313	0000.367	0026.497	0094.615	0014.152	0000.100	0008.225	0008.185	0000.085	0000.376	30.186339	-91.985275
